procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  0      0 15281560  25412 599616    0    0     0    16  354  320 100  0  0  0  0
19  0      0 15281560  25412 599620    0    0     0     0  361  321 100  0  0  0  0
28  0      0 15281816  25412 599624    0    0     0     0  371  313 100  0  0  0  0
33  0      0 15281560  25412 599624    0    0     0     4  364  330 100  0  0  0  0
40  0      0 15279388  25412 599628    0    0     0     0  361  307 100  0  0  0  0
26  0      0 15279388  25420 599632    0    0     0    24  378  347 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  0      0 15281816  25420 599636    0    0     0     0  372  315 100  0  0  0  0
27  0      0 15281816  25420 599636    0    0     0     0  355  311 100  0  0  0  0
36  0      0 15281436  25420 599640    0    0     0     8  380  337 99  1  0  0  0
32  0      0 15281816  25420 599644    0    0     0     0  332  309 100  0  0  0  0
25  0      0 15284952  25428 599516    0    0     0    24  416  351 100  0  0  0  0
22  0      0 15284952  25428 599520    0    0     0     0  337  310 100  0  0  0  0
25  0      0 15282524  25428 599524    0    0     0     0  381  313 100  0  0  0  0
39  0      0 15281392  25428 599524    0    0     0    20  377  368 100  0  0  0  0
34  0      0 15279352  25428 599528    0    0     0     0  379  331 99  1  0  0  0
30  0      0 15281928  25436 599508    0    0     0    48  364  337 98  2  0  0  0
23  0      0 15284968  25436 599492    0    0     0     0  379  312 100  0  0  0  0
27  0      0 15285000  25436 599464    0    0     0     0  365  329 100  0  0  0  0
33  0      0 15285008  25436 599464    0    0     0     0  389  309 100  0  0  0  0
38  0      0 15282580  25436 599468    0    0     0     0  343  306 100  0  0  0  0
36  0      0 15282580  25444 599468    0    0     0    16  377  329 100  0  0  0  0
40  0      0 15282456  25444 599472    0    0     0     0  358  316 99  1  0  0  0
32  0      0 15282456  25444 599476    0    0     0     0  365  307 100  0  0  0  0
18  0      0 15282456  25444 599480    0    0     0   104  372  316 100  0  0  0  0
31  0      0 15282456  25444 599484    0    0     0     0  359  298 100  0  0  0  0
28  0      0 15282332  25452 599476    0    0     0    24  361  324 100  0  0  0  0
29  0      0 15282332  25452 599492    0    0     0     0  365  303 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
29  0      0 15284908  25452 599472    0    0     0     0  359  311 100  0  0  0  0
14  0      0 15284908  25452 599476    0    0     0     0  374  333 100  0  0  0  0
22  0      0 15287956  25452 599476    0    0     0     0  377  321 100  0  0  0  0
34  0      0 15287988  25460 599440    0    0     0    16  365  330 100  0  0  0  0
36  0      0 15287988  25460 599448    0    0     0     0  376  313 100  0  0  0  0
35  0      0 15287988  25460 599456    0    0     0     0  352  312 100  0  0  0  0
38  0      0 15285560  25460 599460    0    0     0     0  395  326 100  0  0  0  0
32  0      0 15284552  25460 599460    0    0     0     8  340  311 99  1  0  0  0
19  0      0 15282008  25468 599456    0    0     0    16  387  339 100  0  0  0  0
20  0      0 15282016  25468 599472    0    0     0     0  369  320 100  0  0  0  0
20  0      0 15282016  25468 599476    0    0     0     0  366  314 100  0  0  0  0
 9  0      0 15282016  25468 599480    0    0     0     0  379  311 99  1  0  0  0
21  0      0 15284940  25468 599484    0    0     0     8  355  321 100  0  0  0  0
39  0      0 15287864  25476 599480    0    0     0    24  389  336 99  1  0  0  0
43  0      0 15291196  25476 599268    0    0     0     0  350  321 99  1  0  0  0
31  0      0 15290816  25476 599272    0    0     0     0  382  336 100  0  0  0  0
14  0      0 15291196  25476 599264    0    0     0     0  384  336 99  1  0  0  0
38  0      0 15294120  25476 599256    0    0     0     4  379  313 99  1  0  0  0
39  0      0 15291816  25476 599256    0    0     0     0  349  308 100  0  0  0  0
33  0      0 15285968  25484 599260    0    0     0    16  380  337 100  0  0  0  0
28  0      0 15285844  25484 599264    0    0     0     0  356  309 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  0      0 15282748  25484 599328    0    0     0     0  371  330 100  0  0  0  0
28  0      0 15285176  25484 599332    0    0     0    48  383  322 99  1  0  0  0
29  0      0 15282748  25484 599332    0    0     0     0  363  309 100  0  0  0  0
23  0      0 15281496  25492 599508    0    0     0    16  356  325 100  0  0  0  0
31  0      0 15279332  25492 599512    0    0     0     0  380  318 100  0  0  0  0
31  0      0 15282008  25492 599516    0    0     0     0  362  330 100  0  0  0  0
29  0      0 15282008  25492 599520    0    0     0   100  382  321 100  0  0  0  0
36  0      0 15281628  25492 599520    0    0     0     0  358  314 100  0  0  0  0
38  0      0 15279456  25500 599528    0    0     0    24  369  337 100  0  0  0  0
26  0      0 15281884  25500 599532    0    0     0     0  361  324 100  0  0  0  0
27  0      0 15281884  25500 599536    0    0     0     0  384  318 99  1  0  0  0
25  0      0 15281628  25500 599536    0    0     0     0  370  333 100  0  0  0  0
26  0      0 15281884  25500 599540    0    0     0     0  374  327 100  0  0  0  0
34  0      0 15281884  25508 599536    0    0     0    16  353  316 100  0  0  0  0
36  0      0 15281884  25508 599548    0    0     0     0  368  317 100  0  0  0  0
